,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
4193,-117.22,32.87,14,3512,807.0,1835,792,3.35,NEAR OCEAN,171000
4194,-117.78,33.9,14,6239,901.0,2923,904,6.5437,<1H OCEAN,268200
4195,-118.44,34.32,14,6235,1286.0,3568,1190,4.1724,<1H OCEAN,211600
4196,-117.92,33.76,26,784,177.0,662,169,2.8438,<1H OCEAN,174300
4197,-122.18,37.86,33,4449,636.0,1684,617,8.9571,NEAR BAY,399700
4198,-117.96,33.65,18,3603,879.0,1549,756,4.0229,<1H OCEAN,363100
4199,-122.43,37.8,52,1976,726.0,1045,669,3.6893,NEAR BAY,475000
4200,-118.42,34.06,40,2933,565.0,1077,536,6.1527,<1H OCEAN,500001
4201,-121.33,37.97,36,1953,492.0,999,371,2.0043,INLAND,90800
4202,-118.24,34.15,19,4852,1465.0,3171,1332,2.5924,<1H OCEAN,192900
4203,-118.58,34.24,26,3239,647.0,1529,590,3.2426,<1H OCEAN,236900
4204,-120.86,37.76,32,964,198.0,623,201,3.0917,INLAND,88900
4205,-124.14,41.06,32,1020,215.0,421,198,3.0208,NEAR OCEAN,143400
4206,-116.96,32.86,14,3064,496.0,1681,503,4.4347,<1H OCEAN,160300
4207,-120.67,38.76,35,2104,403.0,1060,400,2.1682,INLAND,138100
4208,-118.21,34.04,37,845,249.0,881,252,2.2454,<1H OCEAN,165000
4209,-118.22,34.1,33,1903,386.0,1187,340,4.0469,<1H OCEAN,196600
4210,-117.76,33.98,3,9662,1385.0,2497,856,6.7172,<1H OCEAN,292400
4211,-118.27,33.77,39,1731,485.0,2115,478,1.5369,NEAR OCEAN,141300
4212,-120.95,37.59,29,1727,439.0,1063,386,1.8929,INLAND,63600
4213,-122.26,37.38,28,1103,164.0,415,154,7.8633,NEAR OCEAN,500001
4214,-117.42,34.1,18,3977,809.0,2231,742,4.1399,INLAND,115400
4215,-117.87,33.84,10,3381,729.0,1584,636,5.3812,<1H OCEAN,235400
4216,-116.9,33.22,11,4132,773.0,2012,703,3.1906,<1H OCEAN,234500
4217,-124.06,41.13,22,3263,799.0,1384,578,2.4708,NEAR OCEAN,119400
4218,-117.63,33.47,4,2320,405.0,1408,477,6.3369,NEAR OCEAN,256000
4219,-118.11,33.91,22,1981,472.0,1231,457,4.0878,<1H OCEAN,153700
4220,-118.31,33.9,30,2407,581.0,1724,531,3.4792,<1H OCEAN,194700
4221,-120.47,34.71,21,2535,383.0,1012,368,5.6177,NEAR OCEAN,183800
4222,-116.98,34.13,16,2098,449.0,342,143,4.0333,INLAND,133900
4223,-119.93,35.2,29,1649,342.0,671,264,3.0602,INLAND,69800
4224,-117.36,33.17,24,2046,442.0,812,367,2.3182,NEAR OCEAN,500001
4225,-118.34,33.84,36,1407,231.0,676,231,5.269,<1H OCEAN,331900
4226,-117.06,33.13,12,8742,2114.0,4854,1957,2.8015,<1H OCEAN,143500
4227,-117.86,34.13,33,2383,428.0,1269,421,4.636,INLAND,245500
4228,-120.66,35.47,18,2474,449.0,1269,431,3.9063,<1H OCEAN,184800
4229,-121.15,39.23,13,3883,763.0,1816,682,2.8102,INLAND,144400
4230,-117.03,34.87,7,2245,407.0,1016,364,3.9464,INLAND,101500
4231,-118.4,33.87,45,2181,505.0,965,471,5.3816,<1H OCEAN,500001
4232,-117.99,33.82,33,2342,475.0,1367,509,4.1167,<1H OCEAN,215500
4233,-117.45,33.91,29,2320,422.0,1358,415,3.7333,INLAND,121400
4234,-117.91,34.04,15,8749,1761.0,5278,1691,4.6324,<1H OCEAN,168800
4235,-122.47,37.79,52,2844,623.0,1380,596,4.75,NEAR BAY,500001
4236,-122.13,37.87,18,1820,220.0,728,229,10.3713,NEAR BAY,426100
4237,-122.59,38.01,35,8814,1307.0,3450,1258,6.1724,NEAR BAY,414300
4238,-118.26,34.07,30,929,238.0,763,214,2.5227,<1H OCEAN,187500
4239,-117.87,34.14,30,2495,586.0,1139,559,2.9375,INLAND,209200
4240,-117.67,33.6,20,1213,171.0,565,170,7.2592,<1H OCEAN,314800
4241,-119.1,35.33,4,6640,898.0,3121,902,6.759,INLAND,170300
4242,-122.49,38.0,26,48,8.0,19,8,7.7197,NEAR BAY,400000
4243,-119.4,36.04,39,915,199.0,580,175,1.8894,INLAND,112500
4244,-118.28,34.0,42,855,284.0,890,247,1.2778,<1H OCEAN,112500
4245,-118.15,33.77,39,2428,634.0,1312,612,2.7212,NEAR OCEAN,266300
4246,-122.34,37.57,52,2635,408.0,967,374,7.0422,NEAR OCEAN,500001
4247,-122.43,37.77,52,2416,620.0,1188,591,2.3887,NEAR BAY,337500
4248,-118.35,34.07,52,2497,406.0,1030,412,4.89,<1H OCEAN,500001
4249,-117.13,32.58,27,2511,615.0,1427,576,3.1645,NEAR OCEAN,156000
4250,-117.1,32.75,11,1976,548.0,1528,512,1.4886,NEAR OCEAN,89800
4251,-120.94,37.58,19,1549,369.0,770,370,2.0493,INLAND,99500
4252,-118.37,33.84,27,3245,605.0,1572,556,5.3773,<1H OCEAN,379000
4253,-118.26,34.01,43,2179,682.0,2624,609,1.8641,<1H OCEAN,108200
4254,-122.44,37.65,38,5277,1008.0,2695,997,3.9722,NEAR OCEAN,276200
4255,-122.28,37.84,49,1916,447.0,863,378,1.9274,NEAR BAY,122300
4256,-118.13,33.86,45,1320,256.0,645,256,4.4,<1H OCEAN,209500
4257,-121.94,37.54,31,2537,382.0,1067,410,6.7599,<1H OCEAN,356000
4258,-121.82,39.75,29,7744,1375.0,3316,1365,3.0253,INLAND,111400
4259,-117.1,34.03,24,4144,826.0,2127,772,2.5172,INLAND,96000
4260,-118.73,34.29,8,4983,754.0,2510,725,6.9454,<1H OCEAN,276500
4261,-122.44,37.79,52,1817,535.0,800,487,3.975,NEAR BAY,500001
4262,-121.26,38.13,38,1419,411.0,1226,397,2.2188,INLAND,68800
4263,-122.25,37.84,52,2535,489.0,1094,514,3.6591,NEAR BAY,299200
4264,-121.81,37.3,14,1870,348.0,1214,347,4.9769,<1H OCEAN,186500
4265,-118.34,33.97,45,2230,364.0,949,344,5.5,<1H OCEAN,188200
4266,-117.23,32.79,28,2453,648.0,1082,617,3.625,NEAR OCEAN,266700
4267,-117.46,33.92,21,713,142.0,476,142,3.5208,INLAND,121100
4268,-122.62,38.96,16,1914,446.0,828,332,2.0577,INLAND,69000
4269,-119.72,37.38,16,2131,424.0,989,369,2.6071,INLAND,103700
4270,-122.46,37.75,52,1590,236.0,622,232,5.8151,NEAR BAY,500001
4271,-117.97,34.05,36,1299,206.0,763,216,3.5179,<1H OCEAN,161400
4272,-121.85,37.38,12,12980,2568.0,8190,2515,5.2415,<1H OCEAN,286500
4273,-118.35,33.87,28,2319,579.0,1369,564,3.6169,<1H OCEAN,257000
4274,-117.68,34.1,11,7392,1796.0,3841,1621,2.8326,INLAND,163000
4275,-122.06,37.34,20,3435,593.0,1293,553,6.7578,<1H OCEAN,451400
4276,-118.27,33.79,31,1535,369.0,1291,340,2.9375,<1H OCEAN,174000
4277,-118.17,34.08,39,787,181.0,731,179,3.2279,<1H OCEAN,158500
4278,-121.64,37.85,22,1999,415.0,967,320,4.4583,INLAND,253900
4279,-122.51,37.76,43,2527,619.0,1332,558,3.0465,NEAR OCEAN,274200
4280,-120.97,37.68,16,2493,535.0,1370,504,3.3368,INLAND,121200
4281,-122.05,37.37,27,2687,768.0,1362,725,3.4028,<1H OCEAN,324200
4282,-121.81,37.25,25,4096,623.0,2128,618,6.2957,<1H OCEAN,251800
4283,-118.4,33.93,35,2217,447.0,1000,450,4.7319,<1H OCEAN,376100
4284,-118.34,33.83,34,1761,329.0,965,329,5.399,<1H OCEAN,358500
4285,-121.85,37.36,11,2109,592.0,2744,607,4.0452,<1H OCEAN,205900
4286,-120.33,37.97,17,2530,526.0,1024,496,2.0057,INLAND,118900
4287,-117.8,33.67,4,3345,552.0,1525,539,6.7962,<1H OCEAN,329100
4288,-118.21,33.84,28,822,205.0,627,192,3.4583,<1H OCEAN,166300
4289,-117.98,33.93,27,3142,509.0,1520,503,6.2924,<1H OCEAN,232500
4290,-118.17,34.03,43,1636,506.0,1855,502,2.2902,<1H OCEAN,152400
4291,-121.45,38.53,38,1746,388.0,1142,315,1.7714,INLAND,69900
4292,-117.76,34.1,28,4086,871.0,1973,853,2.621,INLAND,202200
4293,-117.66,33.61,16,2022,254.0,789,270,8.4112,<1H OCEAN,286900
4294,-117.18,32.78,21,4185,1018.0,3122,993,3.0481,NEAR OCEAN,210000
4295,-118.09,33.91,36,1442,271.0,990,268,4.0517,<1H OCEAN,162200
4296,-121.34,38.05,16,667,92.0,267,90,5.6147,INLAND,244700
4297,-117.46,34.09,8,4711,963.0,3310,988,3.5488,INLAND,101600
4298,-118.46,33.77,28,3065,406.0,1101,391,10.5536,NEAR OCEAN,500001
4299,-118.36,33.99,43,2657,548.0,1145,524,4.1375,<1H OCEAN,287100
4300,-119.23,36.39,39,1660,349.0,1061,306,1.4812,INLAND,53500
4301,-118.15,33.77,36,4366,1211.0,1912,1172,3.5292,NEAR OCEAN,361800
4302,-117.07,32.61,10,1686,414.0,1000,391,2.1765,NEAR OCEAN,128400
4303,-122.26,38.36,25,1821,344.0,349,179,6.9931,INLAND,398800
4304,-119.95,37.47,32,1312,315.0,600,265,1.5,INLAND,91500
4305,-118.37,34.09,31,6348,1827.0,2559,1755,3.2818,<1H OCEAN,225000
4306,-117.7,33.6,16,2092,489.0,877,392,3.0461,<1H OCEAN,216900
4307,-118.54,34.15,26,10111,1295.0,3599,1257,10.2292,<1H OCEAN,500001
4308,-117.22,32.75,26,617,112.0,251,110,3.8036,NEAR OCEAN,162000
4309,-120.44,34.96,34,1248,284.0,986,272,2.9167,<1H OCEAN,104200
4310,-121.66,36.7,33,3252,630.0,2010,641,3.4222,<1H OCEAN,158100
4311,-121.85,37.26,16,1982,280.0,1030,297,6.4339,<1H OCEAN,289200
4312,-120.86,37.52,9,9885,1871.0,5372,1843,3.4821,INLAND,127100
4313,-117.91,33.91,24,2249,379.0,1015,385,4.9766,<1H OCEAN,267100
4314,-117.25,33.37,8,1755,530.0,1687,511,1.995,<1H OCEAN,146900
4315,-123.52,41.01,17,1564,345.0,517,222,2.1542,INLAND,83800
4316,-122.49,37.7,36,1946,340.0,828,313,5.2811,NEAR OCEAN,287700
4317,-121.02,37.66,28,1437,400.0,806,338,1.6078,INLAND,125000
4318,-121.91,36.55,39,5468,834.0,1782,712,5.7248,NEAR OCEAN,398800
4319,-117.95,33.79,34,2912,520.0,1625,501,4.4667,<1H OCEAN,190600
4320,-116.82,34.24,11,5799,1527.0,713,262,2.5147,INLAND,84700
4321,-121.42,37.71,7,8297,1433.0,4189,1271,4.3696,INLAND,170700
4322,-118.17,33.79,32,2171,672.0,3002,648,2.375,NEAR OCEAN,139700
4323,-117.15,32.81,34,1629,318.0,900,282,3.1458,NEAR OCEAN,178300
4324,-120.93,37.67,6,3491,657.0,2075,644,3.3844,INLAND,138500
4325,-117.11,34.43,14,3026,556.0,1349,485,2.8021,INLAND,111200
4326,-121.99,37.4,24,3217,689.0,1196,684,3.4896,<1H OCEAN,226700
4327,-121.2,37.6,30,2110,406.0,1301,345,2.3173,INLAND,86500
4328,-119.8,34.44,27,2674,419.0,1176,416,5.0294,NEAR OCEAN,280200
4329,-122.0,37.95,9,2214,256.0,848,239,6.8145,INLAND,339200
4330,-117.94,34.08,32,2704,514.0,1669,497,4.4653,<1H OCEAN,195400
4331,-122.15,37.71,18,5778,1526.0,2441,1352,3.1682,NEAR BAY,202700
4332,-121.99,39.15,17,6440,1204.0,3266,1142,2.7137,INLAND,72000
4333,-118.34,34.02,49,1609,371.0,896,389,2.5156,<1H OCEAN,136600
4334,-118.86,34.19,26,3135,480.0,1474,458,6.1949,<1H OCEAN,243500
4335,-117.95,34.05,35,1309,276.0,1113,253,4.375,<1H OCEAN,156500
4336,-117.25,32.8,35,2281,506.0,1005,496,4.2296,NEAR OCEAN,275000
4337,-122.42,37.6,34,3562,565.0,1542,563,5.8783,NEAR OCEAN,405100
4338,-118.53,34.18,16,7194,1976.0,3687,1894,3.1887,<1H OCEAN,189300
4339,-122.1,37.68,37,2116,503.0,1109,448,2.535,NEAR BAY,174000
4340,-121.84,39.73,52,502,100.0,311,100,1.5481,INLAND,200000
4341,-118.01,34.1,35,2120,412.0,1375,405,3.4609,INLAND,166300
4342,-121.82,36.61,24,2437,438.0,1430,444,3.8015,<1H OCEAN,169100
4343,-122.41,37.77,52,361,76.0,168,55,3.2292,NEAR BAY,275000
4344,-120.04,39.27,24,2237,491.0,264,95,4.1364,INLAND,154500
4345,-117.98,33.74,29,3443,635.0,2257,620,4.7404,<1H OCEAN,207500
4346,-117.17,32.8,20,2827,554.0,1822,536,3.4706,NEAR OCEAN,157600
4347,-121.38,37.88,44,1158,226.0,1094,224,2.6842,INLAND,156300
4348,-121.23,38.09,23,633,91.0,236,83,6.4562,INLAND,230000
4349,-121.83,37.95,17,1133,244.0,716,235,2.875,INLAND,162500
4350,-118.23,33.96,39,405,163.0,686,164,1.695,<1H OCEAN,94800
4351,-122.43,37.63,15,2748,997.0,1447,901,3.5214,NEAR OCEAN,144200
4352,-117.15,32.91,14,1259,238.0,889,247,4.9464,<1H OCEAN,174800
4353,-118.38,34.17,30,2016,622.0,1359,557,2.7708,<1H OCEAN,192300
4354,-122.64,38.01,36,1336,258.0,678,249,5.5789,NEAR OCEAN,292000
4355,-122.24,37.77,52,1711,386.0,885,373,3.6417,NEAR BAY,206300
4356,-118.11,34.02,40,1727,309.0,932,313,3.95,<1H OCEAN,210200
4357,-118.37,34.07,44,2703,663.0,1045,619,3.201,<1H OCEAN,287500
4358,-120.04,36.95,36,1528,347.0,1334,304,1.3594,INLAND,48300
4359,-117.27,34.42,9,5643,1005.0,3166,957,3.2077,INLAND,93300
4360,-117.19,32.75,52,1388,213.0,513,211,6.1309,NEAR OCEAN,411600
4361,-122.24,37.83,52,2449,312.0,916,316,8.1194,NEAR BAY,471600
4362,-121.93,37.93,16,2876,391.0,1089,377,6.299,INLAND,286900
4363,-117.91,33.89,30,1631,212.0,523,216,7.875,<1H OCEAN,351900
4364,-115.56,32.8,28,1672,416.0,1335,397,1.5987,INLAND,59400
4365,-117.25,32.8,30,2061,631.0,1007,577,2.5813,NEAR OCEAN,253100
4366,-121.86,37.66,22,3634,664.0,1699,640,4.1597,INLAND,293200
4367,-117.85,33.62,13,5192,658.0,1865,662,15.0001,<1H OCEAN,500001
4368,-121.32,38.21,27,2643,467.0,1455,444,3.6398,INLAND,146700
4369,-116.75,32.85,17,4863,845.0,2266,769,4.2321,<1H OCEAN,217400
4370,-119.57,36.1,36,1729,317.0,737,278,3.5313,INLAND,68800
4371,-118.32,34.1,28,1759,716.0,1463,620,1.7306,<1H OCEAN,450000
4372,-122.47,37.75,45,2399,426.0,911,423,4.4312,NEAR BAY,361000
4373,-118.08,34.58,5,1113,186.0,631,168,4.1719,INLAND,146600
4374,-118.57,34.21,23,4891,793.0,2447,765,5.8798,<1H OCEAN,270500
4375,-117.68,35.6,12,1678,241.0,765,281,6.0532,INLAND,102800
4376,-118.18,34.01,39,322,82.0,319,90,2.6364,<1H OCEAN,148800
4377,-117.07,33.01,5,5870,977.0,1917,842,5.1998,<1H OCEAN,294100
4378,-118.15,33.86,34,2403,413.0,1385,386,4.4934,<1H OCEAN,213800
4379,-118.3,33.8,27,2790,513.0,1498,519,5.3106,<1H OCEAN,268300
4380,-118.36,34.02,43,1356,333.0,796,329,1.7159,<1H OCEAN,189700
4381,-122.09,37.4,24,3983,1126.0,2645,1072,3.6742,NEAR BAY,275000
4382,-117.68,34.01,20,7326,1555.0,5718,1538,3.2073,INLAND,123500
4383,-122.45,37.63,28,4946,848.0,2683,824,5.748,NEAR OCEAN,302100
4384,-118.23,34.05,52,346,270.0,346,251,2.5313,<1H OCEAN,225000
4385,-117.95,34.02,22,1919,411.0,1203,363,4.2578,<1H OCEAN,144100
4386,-118.17,34.02,39,759,215.0,883,226,2.125,<1H OCEAN,143800
4387,-118.36,33.82,28,67,15.0,49,11,6.1359,<1H OCEAN,330000
4388,-117.84,34.13,26,3773,694.0,2103,688,4.6937,INLAND,198000
4389,-118.2,33.96,43,1233,306.0,1190,282,2.8371,<1H OCEAN,161300
4390,-118.01,34.05,37,682,172.0,813,173,3.8125,<1H OCEAN,138000
4391,-118.13,34.03,31,4267,1070.0,3176,1071,3.0212,<1H OCEAN,208200
4392,-121.09,37.61,42,1787,296.0,921,287,3.8864,INLAND,171400
4393,-117.24,33.21,19,1872,489.0,1859,446,2.1875,<1H OCEAN,121700
4394,-122.43,37.77,52,1862,472.0,872,471,3.2981,NEAR BAY,222700
4395,-118.42,34.24,35,1507,281.0,1025,286,4.5833,<1H OCEAN,177200
4396,-122.24,37.47,41,1183,203.0,455,171,5.1071,NEAR OCEAN,314100
4397,-117.17,32.76,45,3149,639.0,1160,661,2.7266,NEAR OCEAN,354200
4398,-119.55,36.51,46,1889,390.0,971,403,2.2132,INLAND,76600
4399,-118.37,33.81,36,1283,209.0,563,209,6.9296,NEAR OCEAN,500001
4400,-117.09,32.68,29,1792,449.0,1650,396,2.2201,NEAR OCEAN,100000
4401,-118.27,33.8,38,1446,327.0,980,319,3.35,<1H OCEAN,177700
4402,-122.42,37.77,52,4226,1315.0,2619,1242,2.5755,NEAR BAY,325000
4403,-117.23,32.75,23,2415,653.0,1275,596,3.1389,NEAR OCEAN,101800
4404,-118.85,35.23,26,1639,352.0,1222,395,1.7656,INLAND,68000
4405,-118.43,34.16,34,2622,467.0,1233,476,4.0474,<1H OCEAN,379700
4406,-116.66,33.09,24,1378,272.0,532,188,1.5909,INLAND,221900
4407,-117.58,33.87,42,765,171.0,590,177,1.6875,INLAND,113500
4408,-118.89,34.22,20,3878,665.0,1651,591,5.5402,<1H OCEAN,264600
4409,-117.33,34.14,29,1646,391.0,1296,351,1.9423,INLAND,69700
4410,-118.22,34.05,44,1105,346.0,1598,372,1.2,<1H OCEAN,115600
4411,-118.18,33.85,38,3596,862.0,2416,832,3.6897,<1H OCEAN,169800
4412,-118.35,34.25,34,2795,460.0,1267,443,6.1464,<1H OCEAN,354400
4413,-118.02,33.72,22,8844,1706.0,4404,1594,4.4453,<1H OCEAN,267800
4414,-117.32,33.99,27,5464,850.0,2400,836,4.711,INLAND,133500
4415,-120.92,37.6,12,4485,805.0,2445,832,3.7611,INLAND,123100
4416,-122.47,37.67,20,5689,992.0,3752,1002,5.5845,NEAR OCEAN,304300
4417,-121.23,37.94,20,268,78.0,77,49,1.125,INLAND,150000
4418,-120.91,39.39,16,352,105.0,226,82,1.6094,INLAND,79500
4419,-122.64,37.96,29,377,58.0,151,67,9.5551,NEAR OCEAN,500001
4420,-118.31,33.8,30,3096,757.0,2048,704,3.125,<1H OCEAN,233300
4421,-118.32,33.98,47,1528,331.0,864,308,1.9732,<1H OCEAN,101000
4422,-118.16,34.19,40,1840,358.0,1218,347,4.25,<1H OCEAN,177900
4423,-117.69,34.06,29,873,226.0,649,198,2.7986,INLAND,114400
4424,-120.55,36.97,42,1766,344.0,1084,323,2.3295,INLAND,74400
4425,-121.88,37.44,20,1351,372.0,1427,394,4.4712,<1H OCEAN,144000
4426,-117.77,33.53,46,1033,223.0,462,224,3.2708,<1H OCEAN,384700
4427,-118.32,33.82,22,2508,402.0,1254,395,7.0935,<1H OCEAN,379500
4428,-117.71,34.09,36,2637,476.0,1385,483,4.1739,INLAND,158700
4429,-122.37,37.56,21,7189,874.0,2440,846,11.6833,NEAR OCEAN,500001
4430,-121.95,37.38,22,765,198.0,390,176,3.1812,<1H OCEAN,87500
4431,-119.23,35.77,26,2636,468.0,1416,485,4.1917,INLAND,84000
4432,-117.45,33.92,35,2552,588.0,1840,551,2.2548,INLAND,113300
4433,-117.95,33.92,11,3127,706.0,1594,694,4.3426,<1H OCEAN,141300
4434,-118.29,33.73,30,3161,431.5,1865,771,2.7139,NEAR OCEAN,231700
4435,-121.61,37.03,5,6529,1010.0,3071,977,5.6754,<1H OCEAN,298500
4436,-122.01,38.44,12,2344,354.0,1035,321,4.9773,INLAND,281200
4437,-117.15,32.71,52,402,183.0,557,172,1.3125,NEAR OCEAN,87500
4438,-118.28,33.79,28,1895,420.0,1422,389,4.3816,<1H OCEAN,191300
4439,-122.75,38.46,13,4323,1020.0,2566,728,3.0147,<1H OCEAN,142800
4440,-118.54,34.21,32,2593,566.0,1596,547,3.9886,<1H OCEAN,199200
4441,-121.07,39.23,39,2099,433.0,929,423,1.9886,INLAND,113800
4442,-118.58,34.15,21,3856,547.0,1422,535,8.4196,<1H OCEAN,450700
4443,-121.94,38.37,14,1156,216.0,574,227,3.2396,INLAND,143800
4444,-117.6,34.02,16,2103,348.0,1305,356,5.2849,INLAND,160400
4445,-121.44,38.58,43,1806,339.0,764,341,3.9271,INLAND,147100
4446,-121.23,37.81,15,2906,537.0,1886,557,4.2431,INLAND,137100
4447,-117.81,33.67,8,2098,342.0,908,329,7.7589,<1H OCEAN,342900
4448,-118.49,34.18,31,3073,674.0,1486,684,4.8984,<1H OCEAN,311700
4449,-122.01,37.37,11,2559,694.0,1309,668,4.1847,<1H OCEAN,167300
4450,-122.91,39.18,43,89,18.0,86,27,2.0208,INLAND,72500
4451,-117.92,34.09,35,1810,318.0,1164,332,5.0123,<1H OCEAN,165700
4452,-120.49,37.29,17,2414,594.0,2487,582,1.0955,INLAND,62700
4453,-122.08,37.68,26,2607,682.0,1401,607,2.6563,NEAR BAY,184100
4454,-118.22,34.07,36,839,250.0,1079,245,1.7463,<1H OCEAN,158300
4455,-117.07,34.05,14,5764,1006.0,1876,841,1.9694,INLAND,173200
4456,-120.69,36.84,18,902,195.0,771,174,2.2083,INLAND,55000
4457,-118.75,34.27,25,3371,502.0,1717,506,6.1253,<1H OCEAN,225000
4458,-121.89,37.34,46,1197,416.0,898,370,2.1714,<1H OCEAN,190600
4459,-122.93,41.48,20,4288,789.0,1800,660,2.723,INLAND,79600
4460,-122.84,38.42,29,2756,551.0,1381,531,2.9625,<1H OCEAN,237300
4461,-118.4,34.05,26,4473,923.0,1518,805,5.0762,<1H OCEAN,500001
4462,-117.08,32.63,30,2504,559.0,1827,490,2.6146,NEAR OCEAN,159400
4463,-122.05,37.59,15,6243,1273.0,3163,1274,3.7462,NEAR BAY,212500
4464,-119.71,36.74,18,8099,1670.0,4476,1514,2.4728,INLAND,88300
4465,-122.41,37.76,52,492,139.0,316,168,3.0865,NEAR BAY,225000
4466,-119.31,36.63,26,1874,416.0,1834,432,1.6486,INLAND,55200
4467,-119.94,38.92,24,1258,216.0,235,96,4.6,INLAND,136800
4468,-118.16,33.9,28,2410,616.0,2399,594,2.7339,<1H OCEAN,156700
4469,-118.43,34.03,45,1740,311.0,788,306,5.2099,<1H OCEAN,373600
4470,-114.6,34.83,46,1497,309.0,787,271,2.1908,INLAND,48100
4471,-121.48,39.05,40,198,41.0,151,48,4.5625,INLAND,100000
4472,-118.34,34.09,52,1731,502.0,849,466,3.2946,<1H OCEAN,321600
4473,-122.44,37.8,52,1724,412.0,540,319,4.2857,NEAR BAY,500001
4474,-117.15,34.83,30,5370,1062.0,2778,944,3.099,INLAND,66800
4475,-117.97,33.89,14,923,136.0,420,130,10.2252,<1H OCEAN,462800
4476,-119.45,36.35,22,1824,333.0,1076,282,2.3365,INLAND,69600
4477,-122.45,37.77,52,2296,509.0,1039,472,4.1417,NEAR BAY,500000
4478,-122.25,37.86,52,1587,444.0,878,449,1.7652,NEAR BAY,336800
4479,-117.34,34.07,46,1851,425.0,1100,377,2.0461,INLAND,90500
4480,-118.36,34.09,28,1111,300.0,526,294,2.6136,<1H OCEAN,383300
4481,-118.9,34.2,16,6510,817.0,2304,778,7.9943,<1H OCEAN,452100
4482,-119.84,36.83,17,2273,298.0,700,263,6.8645,INLAND,195900
4483,-121.24,39.37,16,2785,616.0,1387,530,2.3886,INLAND,89400
4484,-117.97,33.8,35,2985,474.0,1614,453,5.4631,<1H OCEAN,225600
4485,-121.88,37.33,41,395,164.0,549,184,2.375,<1H OCEAN,175000
4486,-117.25,33.0,14,2518,458.0,931,414,5.8393,NEAR OCEAN,485300
4487,-122.25,37.77,52,2156,458.0,872,445,3.2685,NEAR BAY,254200
4488,-118.6,34.21,19,2581,857.0,2004,784,2.6159,<1H OCEAN,182300
4489,-117.23,32.81,22,3205,429.0,1083,410,8.1844,NEAR OCEAN,406300
4490,-119.03,36.06,36,1925,443.0,1405,422,2.162,INLAND,51900
4491,-119.32,36.21,29,1220,232.0,619,246,3.3125,INLAND,78300
4492,-117.8,33.81,14,1206,142.0,572,149,8.847,<1H OCEAN,388700
4493,-118.41,34.03,20,4374,1311.0,2165,1185,3.6019,<1H OCEAN,463600
4494,-118.32,33.91,34,3041,677.0,1920,640,4.5304,<1H OCEAN,181300
4495,-121.49,38.49,26,4629,832.0,2902,816,2.735,INLAND,74600
4496,-120.83,39.02,15,1117,242.0,551,229,2.6319,INLAND,97700
4497,-121.26,38.11,8,2770,642.0,1611,633,3.1284,INLAND,115100
4498,-121.26,38.68,4,3080,827.0,1195,683,2.7477,INLAND,133000
4499,-116.28,32.84,18,382,128.0,194,69,2.5179,INLAND,58800
4500,-118.19,33.8,36,2326,729.0,2635,657,2.1985,NEAR OCEAN,141800
4501,-119.44,36.59,28,1343,330.0,1331,305,1.516,INLAND,56700
4502,-119.74,36.71,17,5872,1250.0,5034,1224,2.1905,INLAND,61800
4503,-120.08,34.62,11,3478,588.0,1693,582,4.6554,NEAR OCEAN,272300
4504,-118.1,33.91,40,513,100.0,399,99,4.875,<1H OCEAN,167600
4505,-116.17,33.53,13,1713,512.0,1978,442,2.1287,INLAND,58600
4506,-118.13,33.96,35,1500,250.0,706,250,4.5625,<1H OCEAN,253500
4507,-119.02,35.44,29,3415,631.0,1527,597,4.0125,INLAND,84400
4508,-121.92,36.95,29,3457,699.0,1327,563,3.6597,NEAR OCEAN,252300
4509,-122.11,37.7,23,1689,461.0,828,443,2.1552,NEAR BAY,161400
4510,-122.44,37.78,52,2695,657.0,1243,573,2.8569,NEAR BAY,372200
4511,-122.43,37.75,52,2721,581.0,1043,519,3.7545,NEAR BAY,383700
4512,-120.29,35.56,15,4760,871.0,2459,734,2.811,<1H OCEAN,142100
4513,-118.26,34.06,40,637,273.0,1150,263,1.8625,<1H OCEAN,131300
4514,-117.3,32.85,28,2334,694.0,770,552,3.1324,NEAR OCEAN,500001
4515,-116.58,32.69,19,4085,876.0,2133,718,2.919,INLAND,116500
4516,-118.08,33.81,21,1189,281.0,577,264,3.3155,<1H OCEAN,237500
4517,-121.73,36.5,27,3184,520.0,1121,493,5.6383,<1H OCEAN,377000
4518,-122.16,37.69,36,1480,278.0,796,283,4.3971,NEAR BAY,205700
4519,-119.34,36.31,14,1635,422.0,870,399,2.7,INLAND,88900
4520,-119.06,34.36,52,1239,320.0,934,298,1.8618,<1H OCEAN,183300
4521,-119.06,34.36,48,1459,324.0,902,350,2.4185,<1H OCEAN,189900
4522,-122.15,37.71,36,998,178.0,531,183,4.0208,NEAR BAY,191500
4523,-121.81,37.39,34,2218,286.0,827,299,7.4559,<1H OCEAN,456500
4524,-122.5,37.74,44,2792,615.0,1640,579,4.0625,NEAR OCEAN,272800
4525,-122.4,37.76,52,1495,311.0,506,275,4.4375,NEAR BAY,320000
4526,-124.08,40.94,18,1550,345.0,941,335,2.3147,NEAR OCEAN,70100
4527,-117.17,32.81,26,2424,388.0,974,375,4.739,NEAR OCEAN,184100
4528,-117.29,34.13,44,2337,563.0,1238,467,1.5156,INLAND,75800
4529,-120.57,39.78,15,1291,283.0,582,242,2.1216,INLAND,102000
